0,4,1,5,6,0,1
w,w,w,.,b,l,a,h,.,c,o,m
1
0,4,1,5,6,0,1
w,w,w,.,b,l,a,h,.,c,o,m
1
0,4,1,5,6,0,1
w,w,w,.,b,l,a,h,.,c,o,m
1
0415601,www.blah.com,1
0415601,www.blah.com,1
0415601,www.blah.com,1
"0415601","www.blah.com","1"
"033317885","http://www.degruyter.com/view/product/430044","1"
"033317886","http://www.degruyter.com/view/product/430018","1"
"033317887","http://www.degruyter.com/view/product/430006","1"
"033317888","http://www.degruyter.com/view/product/430029","1"
"033317889","http://www.degruyter.com/view/product/430022","1"
"033317890","http://www.degruyter.com/view/product/430040","1"
"033317891","http://www.degruyter.com/view/product/430043","1"
"033317892","http://www.degruyter.com/view/product/430021","1"
"033317893","http://www.degruyter.com/view/product/430026","1"
"033317894","http://www.degruyter.com/view/product/430601","1"
"033317895","http://www.degruyter.com/view/product/430027","1"
"033317896","http://www.degruyter.com/view/product/430036","1"
"033317897","http://www.degruyter.com/view/product/430024","1"
"033317898","http://www.degruyter.com/view/product/430003","1"
"033317899","http://www.degruyter.com/view/product/430023","1"
"033317900","http://www.degruyter.com/view/product/430042","1"
"033317901","http://www.degruyter.com/view/product/430011","1"
"033317902","http://www.degruyter.com/view/product/429990","1"
"033317903","http://www.degruyter.com/view/product/430046","1"
"033317904","http://www.degruyter.com/view/product/430598","1"
"033317905","http://www.degruyter.com/view/product/457851","0"
"033317906","http://www.degruyter.com/view/product/457841","0"
"033317907","http://www.degruyter.com/view/product/457845","0"
"033317908","http://www.degruyter.com/view/product/457853","0"
"033317909","http://www.degruyter.com/view/product/457848","0"
"033317910","http://www.degruyter.com/view/product/457856","0"
"033317911","http://www.degruyter.com/view/product/457842","0"
"033317912","http://www.degruyter.com/view/product/457852","0"
"033317913","http://www.degruyter.com/view/product/430045","1"
"033317914","http://www.degruyter.com/view/product/457846","0"
"033317915","http://www.degruyter.com/view/product/430005","1"
"033317916","http://www.degruyter.com/view/product/430595","1"
"033317917","http://www.degruyter.com/view/product/430038","1"
"033317918","http://www.degruyter.com/view/product/430014","1"
"033317919","http://www.degruyter.com/view/product/430603","1"
"033317920","http://www.degruyter.com/view/product/429995","1"
"033317921","http://www.degruyter.com/view/product/457840","0"
"033317922","http://www.degruyter.com/view/product/430028","1"
"033317923","http://www.degruyter.com/view/product/457854","0"
"033317924","http://www.degruyter.com/view/product/457847","0"
"033317925","http://www.degruyter.com/view/product/457858","0"
"033317926","http://www.degruyter.com/view/product/457849","0"
"033317927","http://www.degruyter.com/view/product/457850","0"
"033317928","http://www.degruyter.com/view/product/430017","1"
"033317929","http://www.degruyter.com/view/product/457843","0"
"033317930","http://www.degruyter.com/view/product/457855","0"
"033317931","http://www.degruyter.com/view/product/429993","1"
"033317932","http://www.degruyter.com/view/product/430001","1"
"033317933","http://www.degruyter.com/view/product/430020","1"
"033317934","http://www.degruyter.com/view/product/457844","0"
"033317935","http://www.degruyter.com/view/product/457857","0"
"033317936","http://www.degruyter.com/view/product/430004","1"
